,Дата,FIRAL2200,FIRC0953,FIRC0954,FIRC0958,FIRC0959,FIRC0960,FIRC0961,FIRC0962,FIRC0964,FIRC0989,FIRCAL0956,FIRCAL0957,FIRCAL0963,FIRCAL0973,PIRAH0736,PIRAH0736-1,TIR0286,TIR0287,TIR0288,TIR0289,TIR0291,TIR0292,TIR0293,TIR0373,TIR0376,TIR0383,TIR0384,TIR0385,TIR0388,TIR0390,TIR0392,TIR0656,TIR0660,TIR0661,TIR0680,TIR9302,TIRC0274,TIRC2409-1,TIRC2403,FIRC2454,FIRC2455,FIRC2456,FIRC2457,TIRC2411,FIRC2458,FIRC2459,FIRC2460,FIRC2461,"Фракционный состав
Начало кипения (°С)
фр. 150-250"
0,2020-01-01 02:00:00,500.95062255859375,76.48808288574219,44.912105560302734,7.988510608673096,-2.7487118244171143,250.42495727539062,170.83665466308594,13.764718055725098,89.54862976074219,104.50093078613281,184.59107971191406,309.9414978027344,70.35649871826172,102.24980926513672,1.1151909828186035,1.1320098638534546,107.22557830810547,138.26951599121094,179.35972595214844,185.5286865234375,258.7567443847656,261.9264221191406,337.7885437011719,105.80081176757812,84.73014831542969,214.5525360107422,153.5152130126953,296.7967224121094,44.165008544921875,131.89483642578125,251.4215850830078,125.59296417236328,306.96893310546875,182.31512451171875,71.9839096069336,42.88637161254883,108.32984924316406,Scan Timeout,361.4139099121094,91.40119934082031,101.49761199951172,108.14412689208984,101.60466003417969,361.22967529296875,101.91992950439453,104.28333282470703,99.49485778808594,96.77373504638672,137.0
1,2020-01-01 10:00:00,507.2601623535156,74.29682159423828,44.733787536621094,5.8770060539245605,-2.744032382965088,249.73951721191406,169.68345642089844,12.751240730285645,89.4752426147461,105.21836853027344,184.4029998779297,310.3675842285156,70.45088958740234,101.08177185058594,1.0921151638031006,1.082634687423706,106.51089477539062,137.6798858642578,176.42373657226562,184.5424346923828,258.4821472167969,261.72174072265625,338.5634460449219,104.61897277832031,82.99579620361328,213.5890655517578,152.70278930664062,296.5578918457031,43.39958572387695,132.233642578125,251.00111389160156,126.03083801269531,306.66009521484375,182.51905822753906,70.9787826538086,41.98329544067383,107.8909912109375,Scan Timeout,361.8594970703125,91.54468536376953,101.16365051269531,108.15325927734375,101.89411163330078,361.7430114746094,101.72087097167969,104.04117584228516,99.81623840332031,96.83838653564453,139.0
2,2020-01-01 14:00:00,513.7540283203125,70.84850311279297,43.102352142333984,4.724788188934326,-2.658384323120117,249.7436065673828,169.93931579589844,11.86040210723877,89.54521179199219,105.48116302490234,184.92518615722656,312.6564025878906,69.31664276123047,102.41412353515625,1.1076000928878784,1.104390263557434,107.04006958007812,136.97682189941406,174.96217346191406,185.46266174316406,258.6336975097656,261.7051696777344,338.8896789550781,104.4664077758789,84.67474365234375,213.0252685546875,152.2105712890625,296.2424011230469,42.954837799072266,130.35089111328125,251.3074188232422,130.0396270751953,306.8724060058594,183.22702026367188,71.46973419189453,41.5772819519043,108.11003875732422,Scan Timeout,361.916015625,91.53682708740234,101.09805297851562,107.97419738769531,101.76617431640625,361.7381896972656,101.75385284423828,104.01332092285156,99.82341003417969,96.76494598388672,136.0
3,2020-01-01 22:00:00,499.79339599609375,73.21675872802734,44.076236724853516,7.979172706604004,-2.7727859020233154,249.4633331298828,169.19442749023438,13.935352325439453,90.01263427734375,103.29409790039062,184.73687744140625,311.0557861328125,66.0650863647461,106.50048065185547,1.0947902202606201,1.0873597860336304,106.85445404052734,137.3583526611328,175.69232177734375,185.1912078857422,258.32391357421875,261.4075927734375,338.49102783203125,102.40233612060547,83.30162048339844,213.3028106689453,152.9590606689453,296.0632629394531,43.09027862548828,131.45248413085938,250.44419860839844,127.27386474609375,306.614990234375,182.9852294921875,71.39420318603516,41.995487213134766,107.71612548828125,Scan Timeout,362.1261291503906,91.5085220336914,101.21402740478516,108.09636688232422,101.95520782470703,361.99896240234375,102.31449127197266,104.372314453125,99.56507873535156,96.76334381103516,137.0
4,2020-01-02 02:00:00,506.0447692871094,73.64280700683594,44.484954833984375,6.959039211273193,-2.8241870403289795,249.93861389160156,169.56771850585938,14.431529998779297,89.96502685546875,104.80216217041016,184.6830596923828,310.50543212890625,66.04747772216797,106.3506088256836,1.0897835493087769,1.1013152599334717,107.57428741455078,137.6886749267578,177.2448272705078,185.48495483398438,258.095947265625,261.58575439453125,337.9724426269531,102.62053680419922,84.25177001953125,213.2900390625,153.26914978027344,295.8682861328125,43.10879898071289,131.82130432128906,250.87246704101562,126.94215393066406,307.2079162597656,182.92071533203125,59.66073989868164,41.496734619140625,107.8593521118164,Scan Timeout,362.3133544921875,91.56412506103516,101.03014373779297,108.03945922851562,101.93695831298828,362.0138854980469,101.73844909667969,104.25668334960938,99.73235321044922,96.43058776855469,132.0
5,2020-01-02 10:00:00,507.5842590332031,70.6590805053711,43.64162063598633,5.131220817565918,-2.837200880050659,249.7949981689453,170.427978515625,14.784449577331543,89.9903793334961,104.75550842285156,184.29164123535156,312.50030517578125,65.98465728759766,105.08740997314453,1.097868800163269,1.1001052856445312,107.26746368408203,136.7998504638672,177.65725708007812,185.98507690429688,258.47021484375,262.1145324707031,338.0267639160156,102.34708404541016,83.7584457397461,212.90452575683594,152.2109375,295.83184814453125,43.40647506713867,131.06199645996094,251.10629272460938,127.10494232177734,307.3550720214844,183.0583953857422,57.069610595703125,41.63298034667969,107.72149658203125,Scan Timeout,362.0899353027344,91.78899383544922,101.0257568359375,108.047119140625,101.72359466552734,361.7860107421875,101.86575317382812,104.60707092285156,99.77973937988281,96.43382263183594,131.0
6,2020-01-02 14:00:00,503.6505126953125,71.03974914550781,43.749961853027344,6.822061538696289,-2.837200880050659,250.0797882080078,170.0126953125,13.9524507522583,90.00141143798828,102.51750946044922,187.82861328125,314.7555236816406,65.90987396240234,106.04279327392578,1.1021682024002075,1.1070219278335571,107.03206634521484,137.2844696044922,180.8142547607422,185.67581176757812,258.5480041503906,262.0543518066406,338.7684631347656,103.74848175048828,84.71592712402344,213.3358612060547,152.83680725097656,296.3067321777344,43.676109313964844,130.76239013671875,250.98048400878906,127.48965454101562,307.85357666015625,182.2677001953125,58.17353439331055,42.057151794433594,108.18392944335938,Scan Timeout,361.72235107421875,91.65406036376953,100.97052001953125,108.08839416503906,101.64299774169922,361.9864501953125,101.86958312988281,104.51979064941406,99.8084945678711,96.29580688476562,128.0
7,2020-01-02 22:00:00,497.75579833984375,74.64634704589844,42.719974517822266,7.9106855392456055,-2.8176915645599365,249.96133422851562,170.26571655273438,13.879561424255371,89.94538879394531,104.88059997558594,184.69190979003906,310.0591735839844,66.14417266845703,107.95341491699219,1.113529086112976,1.1244899034500122,107.021240234375,137.89273071289062,178.95335388183594,186.16342163085938,258.6029968261719,261.8883361816406,338.9223937988281,104.47354125976562,84.39413452148438,214.10960388183594,153.51185607910156,296.033447265625,43.85220718383789,131.6143798828125,250.64125061035156,128.00411987304688,307.45208740234375,182.7714080810547,71.28641510009766,42.550384521484375,108.23352813720703,Scan Timeout,362.37042236328125,91.46585083007812,101.27849578857422,108.31385040283203,102.05474090576172,362.097412109375,101.9381332397461,104.46455383300781,99.43080139160156,96.32144927978516,132.0
8,2020-01-03 02:00:00,504.6211242675781,74.04421997070312,44.27904510498047,8.124738693237305,-2.837200880050659,250.0554656982422,170.227783203125,13.446495056152344,89.51493835449219,104.18376922607422,184.59400939941406,309.49920654296875,66.03704071044922,110.68272399902344,1.1001501083374023,1.1114518642425537,107.42515563964844,137.72122192382812,176.67857360839844,186.0067596435547,258.2855529785156,261.6543273925781,338.8805236816406,102.61695098876953,83.74980926513672,213.4266815185547,152.76231384277344,296.1717529296875,43.990657806396484,131.49801635742188,250.0760955810547,128.1483612060547,307.0583801269531,182.86050415039062,70.66568756103516,42.29148483276367,108.33516693115234,Scan Timeout,361.9796447753906,91.60086822509766,101.09988403320312,108.14885711669922,102.00556945800781,362.0257263183594,102.36754608154297,104.6133041381836,99.35807037353516,96.21723937988281,135.0
9,2020-01-03 10:00:00,501.39837646484375,73.42426300048828,44.647308349609375,6.2103166580200195,-2.837200880050659,249.81692504882812,169.65513610839844,13.446263313293457,89.47612762451172,105.51107025146484,184.6294708251953,310.4188537597656,65.13990020751953,111.33091735839844,1.093289852142334,1.1032087802886963,107.45171356201172,137.1425018310547,179.919189453125,184.77703857421875,257.39825439453125,260.79815673828125,338.0861511230469,101.16271209716797,84.83509826660156,212.60293579101562,152.6688995361328,295.2947082519531,43.25030517578125,130.70399475097656,249.93113708496094,127.23294830322266,307.20379638671875,181.8131561279297,58.34424591064453,41.88628387451172,108.15153503417969,Scan Timeout,361.9223327636719,91.74510955810547,101.03548431396484,107.92891693115234,101.67256164550781,362.0051574707031,101.945068359375,104.51657104492188,99.5924301147461,96.21402740478516,135.0
10,2020-01-03 14:00:00,503.0111083984375,70.4830551147461,44.906646728515625,Bad,-2.837200880050659,249.3720245361328,169.3928985595703,12.559225082397461,89.47201538085938,103.01836395263672,187.97048950195312,314.1630554199219,65.02938842773438,113.06311798095703,1.1022441387176514,1.1015464067459106,107.19541931152344,136.4396209716797,178.29046630859375,185.08631896972656,257.4097900390625,260.878662109375,338.1528015136719,102.4528579711914,84.15642547607422,212.62271118164062,152.36248779296875,295.6431884765625,43.53491973876953,129.7596893310547,249.9474334716797,126.47956085205078,307.4383850097656,182.35508728027344,57.461387634277344,41.93083190917969,108.15693664550781,Scan Timeout,362.0052795410156,91.52791595458984,100.81011962890625,108.1020278930664,101.76545715332031,361.50823974609375,101.97904205322266,104.60717010498047,99.47412872314453,96.30069732666016,136.0
11,2020-01-03 22:00:00,495.9297790527344,74.20748138427734,44.99979019165039,-0.17319254577159882,-2.731182813644409,250.01495361328125,169.71047973632812,12.335125923156738,89.50873565673828,103.07034301757812,184.7401123046875,309.8817138671875,65.76703643798828,113.07278442382812,1.0951471328735352,1.0960328578948975,107.3975830078125,137.53929138183594,176.2486572265625,183.96759033203125,256.8628845214844,260.37646484375,338.24237060546875,101.6634292602539,84.12261962890625,212.74098205566406,152.5408172607422,295.3426208496094,42.014095306396484,130.67599487304688,249.07675170898438,127.28245544433594,307.13421630859375,181.87974548339844,63.254817962646484,40.5184326171875,107.8043212890625,Scan Timeout,362.0760498046875,91.77578735351562,100.87276458740234,107.95382690429688,102.00646209716797,361.96405029296875,102.11676788330078,104.55188751220703,99.4345932006836,96.1890869140625,139.0
